spotify_id,name,followers,popularity,genres,chart_hits
17lzZA2AlOHwCwFALHttmp,2 Chainz,7360903.0,76,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['us (18)', 'gb (1)', 'au (3)', 'at (1)', 'be (3)', 'bg (6)', 'ca (10)', 'cy (3)', 'cz (1)', 'dk (2)', 'ee (2)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (6)', 'hk (2)', 'hu (2)', 'is (4)', 'in (1)', 'ie (1)', 'il (1)', 'it (1)', 'lv (5)', 'lt (3)', 'lu (5)', 'my (1)', 'mt (2)', 'mx (1)', 'nz (4)', 'no (2)', 'pl (1)', 'pt (1)', 'ro (3)', 'sg (1)', 'sk (2)', 'se (1)', 'ch (3)', 'tw (1)']"
6AUl0ykLLpvTktob97x9hO,Tee Grizzley,3022952.0,67,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['us (6)', 'bg (2)', 'ca (2)', 'gr (2)', 'ro (2)']"
6L34dW6SKMSDaGIfYDU19j,Maes,2107816.0,69,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","['be (31)', 'fr (48)', 'lu (20)', 'ma (31)', 'ch (28)']"
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,4503839.0,78,"['neo mellow', 'pop', 'uk pop']","['gb (3)', 'au (3)', 'at (2)', 'be (1)', 'ca (1)', 'cy (1)', 'cz (2)', 'dk (3)', 'ee (3)', 'fi (2)', 'de (1)', 'gr (2)', 'hk (1)', 'hu (1)', 'is (1)', 'id (3)', 'ie (3)', 'lv (3)', 'lt (3)', 'lu (2)', 'my (4)', 'mt (3)', 'nl (2)', 'nz (3)', 'no (3)', 'ph (2)', 'pt (2)', 'sg (3)', 'sk (2)', 'za (1)', 'se (4)', 'ch (2)', 'tw (3)', 'th (1)', 'ae (2)', 'vn (4)']"
0L5fC7Ogm2YwgqVCRcF1bT,Volbeat,2182472.0,70,"['alternative metal', 'danish metal', 'danish rock']","['at (3)', 'dk (11)', 'fi (10)', 'de (3)', 'no (4)', 'se (9)']"
5PokPZn11xzZXyXSfnvIM3,Lifehouse,1835413.0,64,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']","['br (1)', 'id (1)', 'my (1)', 'ph (1)']"
16rCzZOMQX7P8Kmn5YKexI,Mahalia,786510.0,62,"['alternative r&b', 'indie anthem-folk', 'pop', 'r&b', 'uk contemporary r&b', 'uk pop']",['gb (2)']
29vPfjqj8X5ri4AJRt8wVM,Peterpan,2156103.0,61,"['dangdut koplo', 'indonesian pop', 'indonesian pop rock']","['id (3)', 'my (2)']"
6zLBxLdl60ekBLpawtT63I,Cody Johnson,706179.0,72,"['contemporary country', 'country', 'country road', 'texas country']","['us (1)', 'ca (1)']"
3o7fC2O4nraaicpID6bBZW,Elettra Lamborghini,872552.0,62,['italian pop'],"['bo (1)', 'ec (1)', 'gt (1)', 'it (9)', 'es (1)', 'ch (1)']"
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,8482318.0,77,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']","['us (8)', 'gb (21)', 'ar (4)', 'au (14)', 'at (11)', 'be (17)', 'bo (2)', 'br (7)', 'bg (14)', 'ca (9)', 'cl (6)', 'cr (1)', 'cz (15)', 'dk (9)', 'ec (2)', 'ee (15)', 'fi (13)', 'fr (13)', 'de (4)', 'gr (17)', 'hk (7)', 'hu (13)', 'is (23)', 'ie (23)', 'it (16)', 'lv (12)', 'lt (15)', 'lu (7)', 'mt (11)', 'mx (2)', 'nl (13)', 'nz (14)', 'no (11)', 'py (2)', 'pe (2)', 'pl (15)', 'pt (15)', 'sg (3)', 'sk (13)', 'es (10)', 'se (15)', 'ch (15)', 'tw (3)', 'tr (6)', 'uy (2)']"
2Mu8h5sFkOziL0Rfn7FXIA,Leo Mattioli,1199348.0,63,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",['ar (2)']
1jSjfSgDjedJdi5MoyRu78,Lary Over,4549942.0,66,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']","['bo (2)', 'cl (6)', 'co (1)', 'do (7)', 'ec (2)', 'gt (5)', 'hn (11)', 'mt (1)', 'ni (2)', 'pa (5)', 'py (7)', 'es (1)']"
3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz,669547.0,62,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",['ca (1)']
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,6795545.0,70,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']","['us (4)', 'gb (1)', 'au (1)', 'be (1)', 'bg (2)', 'ca (2)', 'cz (1)', 'do (1)', 'ee (1)', 'fr (1)', 'gr (1)', 'hn (1)', 'hk (2)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'my (2)', 'mt (1)', 'nl (2)', 'nz (2)', 'pa (1)', 'ph (2)', 'pl (1)', 'pt (1)', 'sg (2)', 'sk (1)', 'ch (1)', 'tw (2)', 'tr (2)']"
11YLRSsZA3YVuQQtHXKTlz,Rafa Pabön,220375.0,67,"['reggaeton', 'reggaeton flow', 'trap latino']","['bo (1)', 'cl (1)', 'do (1)', 'ec (1)', 'hn (1)', 'it (1)', 'pa (1)', 'py (1)', 'es (1)', 'ad (1)']"
01m2XZ7m7rAz6KY3scTdaV,Neo Pistea,999198.0,62,"['argentine hip hop', 'trap argentino', 'trap latino']","['ar (5)', 'bo (1)', 'cl (1)', 'cr (1)', 'py (1)', 'pe (1)', 'es (1)', 'uy (5)']"
7iK8PXO48WeuP03g8YR51W,Myke Towers,9487383.0,85,"['reggaeton', 'trap latino']","['us (1)', 'ar (14)', 'bo (14)', 'cl (37)', 'co (22)', 'cr (23)', 'do (59)', 'ec (19)', 'sv (14)', 'gt (12)', 'hn (32)', 'it (2)', 'lu (2)', 'mt (2)', 'mx (9)', 'ni (23)', 'pa (57)', 'py (21)', 'pe (18)', 'pt (2)', 'kr (1)', 'es (38)', 'ch (1)', 'ae (1)', 'uy (18)', 'ad (2)']"
3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,199588.0,72,['contemporary country'],"['us (3)', 'au (1)', 'ca (3)']"
6XFc29m1ptfUNmaa1UTuBT,MC Joãozinho VT,230774.0,68,"['funk carioca', 'funk ostentacao', 'funk paulista']",['br (2)']
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,6025055.0,75,"['disco', 'mellow gold', 'soft rock']","['us (1)', 'gb (1)', 'at (1)', 'be (2)', 'fr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'lt (1)', 'lu (2)', 'nz (1)', 'ph (1)', 'pl (1)', 'ch (1)']"
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,5477176.0,74,"['arkansas country', 'outlaw country']","['gb (1)', 'au (1)', 'br (1)', 'gr (1)', 'hu (2)', 'ie (1)', 'it (1)', 'lu (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'pt (1)', 'se (1)', 'ch (1)', 'tr (1)']"
4SzD0wClEg9NKVJZbCRFqS,Ele A El Dominio,1315698.0,64,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","['cl (1)', 'co (1)', 'cr (1)', 'ni (1)']"
2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,2725747.0,74,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']","['us (3)', 'au (1)', 'bg (1)', 'ca (3)', 'fr (1)', 'is (1)', 'lv (2)', 'nz (2)', 'pt (1)', 'za (2)']"
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,32382333.0,87,"['k-pop', 'k-pop girl group']","['us (11)', 'gb (8)', 'ar (10)', 'au (13)', 'at (7)', 'be (6)', 'bo (9)', 'br (12)', 'bg (18)', 'ca (14)', 'cl (11)', 'co (11)', 'cr (11)', 'cy (10)', 'cz (7)', 'dk (5)', 'do (10)', 'ec (9)', 'eg (9)', 'sv (11)', 'ee (11)', 'fi (6)', 'fr (6)', 'de (6)', 'gr (11)', 'gt (7)', 'hn (11)', 'hk (31)', 'hu (10)', 'is (5)', 'in (13)', 'id (31)', 'ie (6)', 'il (6)', 'it (4)', 'jp (24)', 'lv (7)', 'lt (8)', 'lu (6)', 'my (34)', 'mt (3)', 'mx (9)', 'ma (9)', 'nl (6)', 'nz (8)', 'ni (11)', 'no (6)', 'pa (11)', 'py (8)', 'pe (12)', 'ph (30)', 'pl (8)', 'pt (11)', 'ro (12)', 'ru (9)', 'sa (10)', 'sg (31)', 'sk (8)', 'za (5)', 'kr (16)', 'es (5)', 'se (6)', 'ch (6)', 'tw (28)', 'th (32)', 'tr (13)', 'ua (10)', 'ae (10)', 'uy (8)', 'vn (30)']"
2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,2393306.0,65,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']","['us (2)', 'gb (3)', 'ar (5)', 'au (3)', 'at (5)', 'be (8)', 'bo (3)', 'br (4)', 'bg (6)', 'ca (4)', 'cl (4)', 'co (4)', 'cr (2)', 'cy (2)', 'cz (9)', 'dk (6)', 'do (4)', 'ec (4)', 'sv (4)', 'ee (8)', 'fi (9)', 'fr (4)', 'de (6)', 'gr (6)', 'gt (4)', 'hn (3)', 'hk (3)', 'hu (9)', 'is (3)', 'id (3)', 'ie (3)', 'il (2)', 'it (5)', 'jp (1)', 'lv (8)', 'lt (9)', 'lu (5)', 'my (4)', 'mt (6)', 'mx (4)', 'nl (7)', 'nz (3)', 'ni (2)', 'no (11)', 'pa (4)', 'py (4)', 'pe (4)', 'ph (4)', 'pl (7)', 'pt (5)', 'ro (3)', 'sg (6)', 'sk (8)', 'es (4)', 'se (15)', 'ch (7)', 'tw (7)', 'th (2)', 'tr (3)', 'uy (4)', 'vn (2)']"
22QaKKmBIH3QiotuG30W3o,Santaferia,1048556.0,62,['cumbia chilena'],"['cl (10)', 'mt (2)']"
2xe8IXgCTpwHE3eA9hTs4n,BANKS,1016073.0,61,"['art pop', 'electropop', 'indie poptimism', 'pop', 'uk pop']","['us (1)', 'gb (1)', 'au (4)', 'at (2)', 'be (1)', 'bg (5)', 'ca (1)', 'cz (1)', 'ee (1)', 'fr (1)', 'de (1)', 'gr (2)', 'hk (1)', 'hu (1)', 'is (2)', 'ie (1)', 'it (1)', 'lv (2)', 'lt (5)', 'lu (1)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (2)', 'ph (1)', 'pl (5)', 'pt (1)', 'sg (1)', 'sk (2)', 'ch (1)', 'tw (1)', 'tr (1)']"
0AEQNlJAZeghMaFyIYfrQG,SB Maffija,543367.0,64,['polish hip hop'],['pl (46)']
4frXpPxQQZwbCu3eTGnZEw,Thundercat,967804.0,70,['afrofuturism'],['lt (1)']
0KOSzgkMlkeowt1tgIg6ca,Heijan,912880.0,64,"['turkish hip hop', 'turkish trap pop']","['cy (1)', 'tr (10)']"
7u710e44HW3K7A5eTnRqHC,Fabri Fibra,1258700.0,67,"['italian hip hop', 'rap napoletano']",['it (37)']
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,1394877.0,65,"['brill building pop', 'classic soul', 'rock-and-roll', 'soul']","['be (1)', 'ca (1)', 'lu (1)', 'pl (1)', 'sk (1)', 'ch (2)', 'tw (1)']"
1vkWdqcabQ1swciXipkLBj,awfultune,288441.0,63,['indie pop'],"['ee (1)', 'lv (1)', 'lt (1)']"
77ziqFxp5gaInVrF2lj4ht,Sech,11171905.0,83,"['panamanian pop', 'reggaeton', 'trap latino']","['us (4)', 'ar (19)', 'be (1)', 'bo (25)', 'ca (1)', 'cl (29)', 'co (32)', 'cr (35)', 'cy (1)', 'do (39)', 'ec (26)', 'sv (21)', 'de (1)', 'gt (23)', 'hn (26)', 'hu (1)', 'in (1)', 'it (3)', 'lt (1)', 'lu (3)', 'mt (2)', 'mx (15)', 'ma (2)', 'nl (1)', 'ni (19)', 'pa (77)', 'py (31)', 'pe (22)', 'pt (4)', 'sk (1)', 'es (25)', 'se (1)', 'ch (6)', 'ae (1)', 'uy (23)', 'ad (4)']"
1zLMhO4zzzxt5PMV4wMS3y,Keanu Silva,30679.0,64,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'tropical house']","['hu (1)', 'pl (1)']"
3TKS1JzWOLAnicuOCOyVlW,Nobeat,11197.0,61,['reggaeton colombiano'],"['ar (1)', 'uy (1)']"
3J1MhhyXLJRNRZVrx11Lbf,Cyril Kamer,79830.0,62,"['drill espanol', 'trap latino', 'urbano espanol']",['es (4)']
0XeEobZplHxzM9QzFQWLiR,Eslabon Armado,2712089.0,78,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sierreno']","['us (4)', 'bo (1)', 'cl (1)', 'cr (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (4)', 'hn (1)', 'lt (1)', 'mx (6)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)']"
3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,6347350.0,71,"['modern folk rock', 'stomp and holler', 'uk americana']","['us (14)', 'gb (21)', 'ar (3)', 'au (10)', 'at (3)', 'be (7)', 'bo (1)', 'br (4)', 'bg (1)', 'ca (16)', 'cl (2)', 'co (1)', 'cr (1)', 'cz (2)', 'dk (2)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (5)', 'fi (6)', 'fr (3)', 'de (8)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (5)', 'is (2)', 'ie (18)', 'it (9)', 'lv (6)', 'lt (6)', 'lu (1)', 'my (3)', 'mt (1)', 'mx (2)', 'nl (13)', 'nz (6)', 'no (4)', 'pa (1)', 'py (1)', 'ph (2)', 'pl (10)', 'pt (14)', 'sg (3)', 'sk (4)', 'es (3)', 'se (14)', 'ch (8)', 'tw (16)', 'tr (3)', 'uy (1)']"
6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,189203.0,66,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'uk pop']","['us (2)', 'gb (1)', 'au (2)', 'at (1)', 'be (1)', 'ca (2)', 'cy (2)', 'dk (2)', 'ee (2)', 'fi (1)', 'hk (1)', 'hu (2)', 'ie (2)', 'lv (2)', 'lt (2)', 'lu (2)', 'my (2)', 'mt (1)', 'nl (1)', 'nz (2)', 'no (2)', 'ph (1)', 'pt (1)', 'ro (1)', 'sg (2)', 'za (2)', 'kr (1)', 'se (2)', 'ch (2)', 'tw (1)', 'ae (2)']"
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,23828027.0,79,"['desi pop', 'filmi', 'modern bollywood']","['in (24)', 'my (3)']"
3JsHnjpbhX4SnySpvpa9DK,V,9626925.0,66,"['j-division', 'korean ost']","['au (1)', 'bo (1)', 'ec (1)', 'eg (2)', 'hk (2)', 'in (2)', 'id (2)', 'il (1)', 'jp (1)', 'my (3)', 'ma (2)', 'ni (1)', 'pa (1)', 'pe (2)', 'ph (2)', 'ro (1)', 'ru (2)', 'sa (3)', 'sg (2)', 'kr (3)', 'tw (2)', 'th (2)', 'ae (1)', 'vn (3)']"
1W3FSF1BLpY3hlVIgvenLz,The-Dream,1142988.0,64,"['dance pop', 'hip hop', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']","['us (1)', 'ca (1)', 'my (1)', 'ph (1)', 'sg (1)', 'ch (1)', 'tw (1)']"
6EIriUxo7vznEgJtTDlXpq,Azahriah,135493.0,62,['hungarian pop'],"['hu (34)', 'sk (1)']"
6H857CtcaYMSxOB4jvSIZf,Armada,2176234.0,61,"['indonesian pop', 'indonesian pop rock']","['id (4)', 'my (3)']"
1F23hhbmyCMBq3BadxKNhk,Pure Negga,213527.0,62,[],"['bo (1)', 'cr (1)', 'ec (1)', 'sv (1)', 'gt (2)', 'mx (2)', 'py (1)', 'pe (1)']"
46gyXjRIvN1NL1eCB8GBxo,All Time Low,2827982.0,69,"['modern rock', 'pop punk', 'rock']","['us (1)', 'gb (1)', 'ca (1)']"
2NdeV5rLm47xAvogXrYhJX,Ciara,5815659.0,68,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']","['us (1)', 'gb (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'gr (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nz (2)', 'pl (1)', 'sk (1)']"
6MPCFvOQv5cIGfw3jODMF0,Internet Money,658235.0,73,"['pop rap', 'rap', 'trap']","['us (7)', 'gb (4)', 'ar (1)', 'au (3)', 'at (3)', 'be (2)', 'bo (1)', 'br (1)', 'bg (3)', 'ca (7)', 'co (1)', 'cr (1)', 'cy (3)', 'cz (1)', 'dk (3)', 'do (2)', 'eg (1)', 'sv (1)', 'ee (5)', 'fi (3)', 'fr (1)', 'de (3)', 'gr (3)', 'hn (1)', 'hk (1)', 'hu (4)', 'is (4)', 'in (1)', 'id (1)', 'ie (2)', 'il (1)', 'it (1)', 'jp (1)', 'lv (4)', 'lt (3)', 'lu (5)', 'my (1)', 'ma (1)', 'nl (2)', 'nz (3)', 'ni (1)', 'no (5)', 'pa (2)', 'ph (1)', 'pl (1)', 'pt (2)', 'ro (4)', 'ru (1)', 'sa (2)', 'sg (1)', 'sk (1)', 'za (5)', 'kr (2)', 'es (2)', 'se (2)', 'ch (3)', 'tw (1)', 'th (1)', 'tr (1)', 'ua (1)', 'ae (4)', 'uy (1)', 'vn (1)', 'ad (1)']"
4qUoZ6ErhTYFhAI0W1iI9q,Ezekiel,68724.0,61,"['hyperpop', 'sigilkore']","['ee (1)', 'lv (1)', 'lt (1)', 'ru (1)', 'ua (1)']"
4stSxe6AbpXw3x7nRDsYVX,Remmy Valenzuela,1460217.0,63,"['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'ranchera']",['mx (4)']
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,5783131.0,70,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']","['us (1)', 'gb (2)', 'au (3)', 'be (2)', 'bg (2)', 'ca (3)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'gr (2)', 'hk (1)', 'hu (2)', 'ie (2)', 'it (1)', 'lv (3)', 'lt (2)', 'lu (1)', 'mt (1)', 'nl (1)', 'nz (2)', 'no (1)', 'pl (1)', 'ro (1)', 'sa (1)', 'sk (1)', 'es (1)', 'ch (1)', 'ae (1)']"
1CcZoULzFHa8Uhwo6OlQcp,Semicenk,104739.0,68,[],"['cy (4)', 'tr (6)']"
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,2815648.0,72,"['mexican hip hop', 'tamaulipas rap']","['bo (1)', 'sv (1)', 'gt (2)', 'mx (2)']"
0KYOBAf6Zky4CFQne2JPTX,Hiko,33330.0,66,['sped up'],['sa (1)']
6ARKr2ZoLf9TDoQiZarJMt,makko,138767.0,70,"['german hip hop', 'german trap']","['at (5)', 'de (5)']"
4UqfXEVibVEPfoopm7Pduc,Los 2 de la S,203494.0,65,"['banda', 'musica mexicana', 'nueva musica mexicana', 'sierreno']","['gt (2)', 'mx (2)']"
1OJvqVmekd5OPxlTeHmlBl,Ion Miles,28568.0,66,"['german cloud rap', 'german hip hop', 'german trap']","['at (2)', 'de (5)', 'lu (1)', 'ch (2)']"
3tPQOjkxO3mrYrrgkTeXgH,Nikhita Gandhi,270155.0,68,"['desi pop', 'modern bollywood']",['in (1)']
3YeBTR1Q1rUxKguz4jP6UV,Damas Gratis,1848101.0,63,"['cumbia 420', 'cumbia villera']","['ar (5)', 'bo (3)', 'cl (2)', 'py (3)', 'uy (3)']"
2mVVjNmdjXZZDvhgQWiakk,Khruangbin,1272511.0,70,['neo-psychedelic'],['se (1)']
4cdyqaBREB68H77QKCrKP1,Dubdogz,352686.0,68,"['brazilian bass', 'brazilian edm']","['fr (1)', 'lu (1)']"
09agIJMxCD2k87ys9Al0f0,VIZE,171434.0,69,"['dance pop', 'edm', 'german dance', 'pop dance', 'slap house', 'tropical house']","['at (8)', 'be (2)', 'cz (1)', 'dk (1)', 'ee (3)', 'fi (3)', 'fr (3)', 'de (8)', 'hu (2)', 'lv (1)', 'lt (1)', 'lu (4)', 'nl (1)', 'no (3)', 'pl (3)', 'sk (3)', 'se (2)', 'ch (7)']"
128ftF9X7Kd7Di2fq3wYVs,Jamby El Favo,849532.0,64,"['reggaeton flow', 'trap latino']","['co (1)', 'pa (1)']"
5WFFFHVqeVk5tLuYh2KjQy,Luccas Carlos,708734.0,64,"['brazilian hip hop', 'pop nacional', 'pop rap brasileiro', 'r&b brasileiro']",['br (2)']
163tK9Wjr9P9DmM0AVK7lm,Lorde,9863458.0,76,"['art pop', 'metropopolis', 'nz pop', 'pop', 'yakut pop']","['us (30)', 'gb (16)', 'ar (4)', 'au (27)', 'at (10)', 'be (8)', 'bo (3)', 'br (12)', 'bg (16)', 'ca (19)', 'cl (5)', 'co (5)', 'cr (5)', 'cy (6)', 'cz (17)', 'dk (7)', 'do (4)', 'ec (4)', 'eg (1)', 'sv (4)', 'ee (16)', 'fi (5)', 'fr (3)', 'de (8)', 'gr (16)', 'gt (4)', 'hn (4)', 'hk (14)', 'hu (14)', 'is (6)', 'id (6)', 'ie (19)', 'il (2)', 'it (4)', 'jp (1)', 'lv (15)', 'lt (17)', 'lu (8)', 'my (11)', 'mt (12)', 'mx (4)', 'nl (7)', 'nz (44)', 'ni (2)', 'no (9)', 'pa (4)', 'py (4)', 'pe (4)', 'ph (11)', 'pl (16)', 'pt (18)', 'ro (1)', 'sa (1)', 'sg (13)', 'sk (16)', 'za (1)', 'kr (2)', 'es (5)', 'se (6)', 'ch (12)', 'tw (13)', 'th (2)', 'tr (5)', 'ua (1)', 'ae (2)', 'uy (4)', 'vn (2)']"
6FtwCmLY6L1sqvjaQ2lV6G,Emis Killa,1449500.0,64,"['italian hip hop', 'italian pop']",['it (67)']
1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,4117117.0,67,"['anime', 'j-pop']","['hk (2)', 'jp (32)', 'kr (1)', 'tw (3)']"
74IYRdqa9EFKMMXUIjGyxM,Merve Özbey,1223017.0,61,['turkish pop'],['tr (17)']
69UypehHabb68utzfjAVlV,Kany García,1708978.0,70,"['latin pop', 'puerto rican pop']","['co (1)', 'cr (2)', 'do (6)', 'ec (1)', 'pa (1)']"
540vIaP2JwjQb9dm3aArA4,DJ Snake,8064094.0,77,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']","['us (10)', 'gb (7)', 'ar (7)', 'au (8)', 'at (8)', 'be (8)', 'bo (9)', 'br (7)', 'bg (10)', 'ca (10)', 'cl (8)', 'co (9)', 'cr (8)', 'cy (8)', 'cz (8)', 'dk (10)', 'do (8)', 'ec (8)', 'eg (2)', 'sv (10)', 'ee (11)', 'fi (9)', 'fr (15)', 'de (9)', 'gr (9)', 'gt (10)', 'hn (9)', 'hk (9)', 'hu (12)', 'is (8)', 'in (6)', 'id (7)', 'ie (8)', 'il (5)', 'it (7)', 'jp (4)', 'lv (10)', 'lt (12)', 'lu (12)', 'my (9)', 'mt (7)', 'mx (10)', 'ma (4)', 'nl (8)', 'nz (8)', 'ni (11)', 'no (8)', 'pa (10)', 'py (8)', 'pe (9)', 'ph (8)', 'pl (8)', 'pt (10)', 'ro (5)', 'sa (4)', 'sg (10)', 'sk (10)', 'za (2)', 'kr (3)', 'es (8)', 'se (8)', 'ch (12)', 'tw (12)', 'th (3)', 'tr (5)', 'ua (1)', 'ae (4)', 'uy (7)', 'vn (4)', 'ad (1)']"
26dSoYclwsYLMAKD3tpOr4,Britney Spears,11288911.0,81,"['dance pop', 'pop']","['us (6)', 'gb (5)', 'ar (3)', 'au (4)', 'at (3)', 'be (5)', 'bo (1)', 'br (7)', 'bg (6)', 'ca (6)', 'cl (3)', 'co (3)', 'cr (3)', 'cy (3)', 'cz (5)', 'dk (5)', 'do (1)', 'ec (2)', 'sv (1)', 'ee (4)', 'fi (5)', 'fr (2)', 'de (4)', 'gr (6)', 'gt (1)', 'hn (1)', 'hk (4)', 'hu (5)', 'is (4)', 'id (2)', 'ie (5)', 'it (4)', 'jp (1)', 'lv (5)', 'lt (5)', 'lu (2)', 'my (6)', 'mt (2)', 'mx (4)', 'nl (2)', 'nz (3)', 'ni (1)', 'no (5)', 'pa (1)', 'py (1)', 'pe (3)', 'ph (3)', 'pl (5)', 'pt (7)', 'ro (1)', 'sa (1)', 'sg (5)', 'sk (5)', 'za (1)', 'kr (1)', 'es (2)', 'se (4)', 'ch (4)', 'tw (7)', 'tr (4)', 'ae (1)', 'uy (1)']"
27LlKWxS3KXW7RRAxN5S8s,Geolier,800151.0,69,"['italian hip hop', 'rap napoletano', 'trap italiana']",['it (24)']
0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,834824.0,63,"['dance pop', 'grime', 'house', 'pop dance', 'pop rap', 'tropical house', 'uk pop']","['gb (8)', 'au (2)', 'at (2)', 'be (2)', 'bg (2)', 'ca (2)', 'cy (1)', 'cz (2)', 'dk (2)', 'ee (2)', 'fi (3)', 'fr (1)', 'de (2)', 'gr (2)', 'hk (2)', 'hu (2)', 'is (2)', 'ie (5)', 'it (2)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (1)', 'mt (2)', 'mx (1)', 'nl (2)', 'nz (2)', 'no (4)', 'ph (1)', 'pl (2)', 'pt (1)', 'sg (2)', 'sk (2)', 'se (2)', 'ch (2)', 'tw (1)', 'tr (2)']"
6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,680344.0,62,"['alternative dance', 'chillwave', 'indie soul', 'indietronica', 'new rave']","['pl (1)', 'ch (1)', 'tw (1)']"
5W2dGRPmYetOpUIpErUtD3,Organize,228384.0,61,['turkce drill'],"['cy (5)', 'tr (8)']"
5veVxxPm1vzgi6pO2iVA8L,Bruno Martini,149005.0,66,"['brazilian edm', 'pop nacional']",['br (3)']
0hHT2BH7XTm3ZdZb6CX064,Raymix,508156.0,62,"['musica mexicana', 'nu-cumbia']",['gt (1)']
4Ws2otunReOa6BbwxxpCt6,Benny Benassi,512544.0,64,"['dance pop', 'edm', 'electro house', 'pop dance']","['gb (1)', 'at (1)', 'dk (1)', 'fi (1)', 'de (1)', 'ie (1)', 'mt (1)']"
1UdbiTrv73Dp7F0s3OHmn2,Light,542686.0,66,"['greek hip hop', 'greek trap']","['cy (44)', 'gr (56)']"
3S0tlB4fE7ChxI2pWz8Xip,Giggs,429741.0,61,"['grime', 'london rap', 'uk alternative hip hop', 'uk hip hop']","['gb (13)', 'ie (3)']"
2gRP1Ezbtj3qrERnd0XasU,Camila,3690139.0,70,"['latin arena pop', 'latin pop']","['ar (3)', 'bo (3)', 'cl (2)', 'co (2)', 'cr (3)', 'do (4)', 'ec (2)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (4)', 'pa (1)', 'pe (4)', 'es (1)', 'uy (1)']"
